358,0.505682
359,0.5
360,0.506392
361,0.502841
362,0.494318
363,0.487216
364,0.496449
365,0.524858
366,0.503551
367,0.490057
368,0.504261
369,0.511364
370,0.513494
371,0.497159
372,0.49929
373,0.460227
374,0.487216
375,0.493608
376,0.509943
377,0.49858
378,0.495739
379,0.505682
380,0.50142
381,0.503551
382,0.527699
383,0.518466
384,0.487926
385,0.513494
386,0.496449
387,0.517756
388,0.483665
389,0.518466
390,0.508523
391,0.509943
392,0.504972
393,0.512074
394,0.507812
395,0.514205
396,0.49858
397,0.484375
398,0.509233
399,0.491477
400,0.485795
401,0.517756
402,0.49929
403,0.484375
404,0.487216
405,0.5
406,0.487926
407,0.507812
408,0.485085
409,0.505682
410,0.524148
411,0.524148
412,0.510653
413,0.512784
414,0.496449
415,0.526989
416,0.488636
417,0.49858
418,0.496449
419,0.495739
420,0.508523
421,0.516335
422,0.49929
423,0.497869
424,0.487926
425,0.506392
426,0.490057
427,0.487216
428,0.512784
429,0.50142
430,0.483665
431,0.516335
432,0.507812
433,0.504261
434,0.517045
435,0.509943
436,0.502841
437,0.517756
438,0.515625
439,0.497159
440,0.505682
441,0.502841
442,0.481534
443,0.492188
444,0.490057
445,0.522017
446,0.480824
447,0.486506
448,0.482955
449,0.517045
450,0.495739
451,0.479403
452,0.506392
453,0.509233
454,0.482244
455,0.480114
456,0.496449
457,0.485795
458,0.512074
459,0.49929
460,0.504972
461,0.524858
462,0.5
463,0.497159
464,0.522727
465,0.5
466,0.519176
467,0.5
468,0.491477
469,0.50142
470,0.50071
471,0.5
472,0.504972
473,0.49929
474,0.509233
475,0.53196
476,0.516335
477,0.465909
478,0.510653
479,0.508523
480,0.494318
481,0.507102
482,0.53196
483,0.495739
484,0.491477
485,0.522727
486,0.490057
487,0.504261
488,0.502841
489,0.514915
490,0.493608
491,0.513494
492,0.503551
493,0.466619
494,0.522017
495,0.489347
496,0.514205
497,0.487216
498,0.512784
499,0.509943
500,0.485085
501,0.49929
502,0.49929
503,0.508523
504,0.539062
505,0.483665
506,0.504261
507,0.490767
508,0.495739
509,0.49929
510,0.503551
511,0.508523
512,0.496449
513,0.488636
514,0.495739
515,0.512784
516,0.507102
517,0.518466
518,0.474432
519,0.524148
520,0.509233
521,0.504261
522,0.50142
523,0.495028
524,0.50142
525,0.512074
526,0.446023
527,0.482244
528,0.494318
529,0.523438
530,0.520597
531,0.520597
532,0.503551
533,0.517756
534,0.513494
535,0.5
536,0.495739
537,0.497869
538,0.49858
539,0.50142
540,0.5
541,0.509233
542,0.5
543,0.502131
544,0.479403
545,0.478693
546,0.5
547,0.508523
548,0.489347
549,0.482244
550,0.497159
551,0.519886
552,0.49929
553,0.497869
554,0.522727
555,0.489347
556,0.504972
557,0.491477
558,0.493608
559,0.497869
560,0.519176
561,0.490057
562,0.495028
563,0.486506
564,0.497869
565,0.509943
566,0.49858
567,0.490767
568,0.512784
569,0.495739
570,0.513494
571,0.485085
572,0.503551
573,0.50071
574,0.488636
575,0.517045
576,0.519176
577,0.49929
578,0.473722
579,0.53267
580,0.507102
581,0.5
582,0.504261
583,0.514915
584,0.495028
585,0.513494
586,0.5
587,0.495028
588,0.512784
589,0.521307
590,0.497159
591,0.480824
592,0.502841
593,0.514205
594,0.512074
595,0.504261
596,0.49929
597,0.504972
598,0.503551
599,0.491477
600,0.488636
601,0.515625
602,0.508523
603,0.502131
604,0.495028
605,0.538352
606,0.505682
607,0.490057
608,0.53267
609,0.487216
610,0.519886
611,0.491477
612,0.510653
613,0.507102
614,0.507812
615,0.524148
616,0.482244
617,0.505682
618,0.497869
619,0.506392
620,0.510653
621,0.524148
622,0.495739
623,0.49858
624,0.517756
625,0.508523
626,0.493608
627,0.476562
628,0.46733
629,0.507102
630,0.476562
631,0.490767
632,0.506392
633,0.502841
634,0.492188
635,0.514205
636,0.50142
637,0.492898
638,0.493608
639,0.524858
640,0.524148
641,0.504261
642,0.502841
643,0.484375
644,0.512074
645,0.482244
646,0.481534
647,0.502131
648,0.50142
649,0.52983
650,0.488636
651,0.505682
652,0.492188
653,0.484375
654,0.529119
655,0.495739
656,0.497159
657,0.512074
658,0.480824
659,0.485085
660,0.480824
661,0.480824
662,0.483665
663,0.512784
664,0.496449
665,0.5
666,0.504972
667,0.495028
668,0.496449
669,0.504261
670,0.502131
671,0.521307
672,0.505682
673,0.514915
674,0.514915
675,0.517045
676,0.514915
677,0.512784
678,0.479403
679,0.463068
680,0.487926
681,0.5
682,0.497869
683,0.526989
684,0.503551
685,0.490767
686,0.473011
687,0.490057
688,0.495739
689,0.507812
690,0.521307
691,0.522727
692,0.497869
693,0.502131
694,0.504972
695,0.522017
696,0.5
697,0.495739
698,0.477273
699,0.497159
700,0.492898
701,0.495739
702,0.477983
703,0.493608
704,0.507102
705,0.502131
706,0.504261
707,0.475852
708,0.502131
709,0.495028
710,0.505682
711,0.515625
712,0.524858
713,0.519886
714,0.50071
715,0.518466
716,0.510653
717,0.475142
718,0.520597
719,0.492898
720,0.507812
721,0.506392
722,0.508523
723,0.495739
724,0.490057
725,0.482244
726,0.502841
727,0.50071
728,0.487216
729,0.523438
730,0.539062
731,0.495028
732,0.513494
733,0.510653
734,0.49858
735,0.510653
736,0.494318
737,0.497159
738,0.506392
739,0.495028
740,0.511364
741,0.478693
742,0.495739
743,0.518466
744,0.506392
745,0.504261
746,0.502131
747,0.507812
748,0.507812
749,0.486506
750,0.503551
751,0.515625
752,0.487926
753,0.502131
754,0.512074
755,0.526278
756,0.46733
757,0.503551
758,0.519886
759,0.49929
760,0.497159
761,0.523438
762,0.490057
763,0.513494
764,0.525568
765,0.49929
766,0.522727
767,0.485085
768,0.514205
769,0.49929
770,0.502841
771,0.512074
772,0.490767
773,0.505682
774,0.506392
775,0.510653
776,0.485795
777,0.495739
778,0.486506
779,0.507102
780,0.505682
781,0.492898
782,0.503551
783,0.5
784,0.509233
785,0.506392
786,0.52983
787,0.495739
788,0.493608
789,0.495739
790,0.49929
791,0.514205
792,0.519176
793,0.49929
794,0.5
795,0.49929
796,0.509943
797,0.487926
798,0.490057
799,0.479403
800,0.503551
801,0.49929
802,0.521307
803,0.527699
804,0.513494
805,0.503551
806,0.480824
807,0.476562
808,0.494318
809,0.506392
810,0.485795
811,0.478693
812,0.497869
813,0.496449
814,0.497869
815,0.482244
816,0.534801
817,0.496449
818,0.505682
819,0.495028
820,0.509943
821,0.489347
822,0.484375
823,0.489347
824,0.507812
825,0.504972
826,0.50071
827,0.514205
828,0.495028
829,0.513494
830,0.523438
831,0.481534
832,0.49929
833,0.504261
834,0.504972
835,0.492188
836,0.517756
837,0.511364
838,0.50142
839,0.502131
840,0.504261
841,0.512784
842,0.527699
843,0.524858
844,0.495739
845,0.523438
846,0.493608
847,0.502841
848,0.46733
849,0.496449
850,0.49929
851,0.486506
852,0.502841
853,0.50071
854,0.497869
855,0.503551
856,0.507812
857,0.495739
858,0.473722
859,0.486506
860,0.512784
861,0.534091
862,0.489347
863,0.53125
864,0.493608
865,0.518466
866,0.490767
867,0.494318
868,0.513494
869,0.474432
870,0.504972
871,0.514915
872,0.491477
873,0.512074
874,0.485085
875,0.504261
876,0.491477
877,0.502841
878,0.496449
879,0.502131
880,0.517756
881,0.494318
882,0.504972
883,0.508523
884,0.496449
885,0.519886
886,0.497159
887,0.514915
888,0.491477
889,0.504261
890,0.494318
891,0.492188
892,0.492898
893,0.525568
894,0.513494
895,0.485085
896,0.516335
897,0.502131
898,0.494318
899,0.506392
900,0.524148
901,0.508523
902,0.493608
903,0.50142
904,0.503551
905,0.507812
906,0.495028
907,0.510653
908,0.511364
909,0.497159
910,0.524148
911,0.519176
912,0.49858
913,0.507102
914,0.496449
915,0.479403
916,0.512074
917,0.491477
918,0.503551
919,0.484375
920,0.46875
921,0.50071
922,0.480114
923,0.506392
924,0.504972
925,0.519886
926,0.49929
927,0.477983
928,0.493608
929,0.49858
930,0.517756
931,0.486506
932,0.5
933,0.520597
934,0.526989
935,0.488636
936,0.495739
937,0.487216
938,0.482244
939,0.49929
940,0.503551
941,0.512784
942,0.502131
943,0.472301
944,0.526989
945,0.509943
946,0.481534
947,0.502841
948,0.487216
949,0.507102
950,0.504261
951,0.511364
952,0.502131
953,0.519886
954,0.50071
955,0.497869
956,0.510653
957,0.487926
958,0.516335
959,0.481534
960,0.497869
961,0.495739
962,0.497869
963,0.502131
964,0.495028
965,0.506392
966,0.477983
967,0.496449
968,0.491477
969,0.49929
970,0.512074
971,0.5
972,0.492188
973,0.512784
974,0.514205
975,0.495028
976,0.507812
977,0.491477
978,0.510653
979,0.50071
980,0.482244
981,0.5
982,0.504972
983,0.490057
984,0.529119
985,0.50142
986,0.506392
987,0.502841
988,0.534091
989,0.496449
990,0.507102
991,0.487216
992,0.486506
993,0.504261
994,0.504261
995,0.503551
996,0.50071
997,0.5
998,0.484375
999,0.477273
1000,0.477983
1001,0.509943
1002,0.504261
1003,0.482244
1004,0.497869
1005,0.526989
1006,0.487926
1007,0.489347
1008,0.5
1009,0.511364
1010,0.509233
1011,0.494318
1012,0.49858
1013,0.489347
1014,0.490057
1015,0.485795
1016,0.479403
1017,0.497869
1018,0.524148
1019,0.508523
1020,0.485795
1021,0.485085
1022,0.495028
1023,0.49929
1024,0.519176
1025,0.519886
1026,0.480114
1027,0.519886
1028,0.504972
1029,0.496449
1030,0.487216
1031,0.497159
1032,0.486506
1033,0.525568
1034,0.490057
1035,0.517045
1036,0.506392
1037,0.495739
1038,0.495028
1039,0.497159
1040,0.497159
1041,0.502841
1042,0.522017
1043,0.492898
1044,0.477983
1045,0.507812
1046,0.502131
1047,0.510653
1048,0.495739
1049,0.509233
1050,0.495739
1051,0.50071
1052,0.508523
1053,0.490767
1054,0.509943
1055,0.527699
1056,0.491477
1057,0.497159
1058,0.522727
1059,0.517045
1060,0.515625
1061,0.494318
1062,0.495739
1063,0.514915
1064,0.492188
1065,0.49929
1066,0.50071
1067,0.504261
1068,0.495739
1069,0.502131
1070,0.515625
1071,0.50071
1072,0.523438
1073,0.516335
1074,0.497159
1075,0.474432
1076,0.502841
1077,0.505682
1078,0.494318
1079,0.508523
1080,0.497869
1081,0.495739
1082,0.506392
1083,0.50071
1084,0.50142
1085,0.515625
1086,0.49858
1087,0.49929
1088,0.495028
1089,0.487926
1090,0.5
1091,0.495028
1092,0.479403
1093,0.497159
1094,0.50071
1095,0.516335
1096,0.514915
1097,0.490057
1098,0.516335
1099,0.50142
1100,0.497869
1101,0.512784
1102,0.490057
1103,0.493608
1104,0.494318
1105,0.492898
1106,0.514915
1107,0.476562
1108,0.504261
1109,0.488636
1110,0.496449
1111,0.503551
1112,0.49929
1113,0.506392
1114,0.511364
1115,0.511364
1116,0.49929
1117,0.509233
1118,0.495739
1119,0.49858
1120,0.504972
1121,0.497159
1122,0.506392
1123,0.490767
1124,0.511364
1125,0.503551
1126,0.478693
1127,0.502841
1128,0.475852
1129,0.481534
1130,0.513494
1131,0.49929
1132,0.493608
1133,0.504972
1134,0.519176
1135,0.497869
1136,0.506392
1137,0.489347
1138,0.517756
1139,0.502841
1140,0.488636
1141,0.507102
1142,0.519886
1143,0.495739
1144,0.512784
1145,0.510653
1146,0.519886
1147,0.474432
1148,0.5
1149,0.481534
1150,0.511364
1151,0.486506
1152,0.483665
1153,0.514205
1154,0.494318
1155,0.515625
1156,0.490057
1157,0.504972
1158,0.522017
1159,0.512784
1160,0.495028
1161,0.466619
1162,0.529119
1163,0.50071
1164,0.5
1165,0.487216
1166,0.515625
1167,0.491477
1168,0.508523
1169,0.491477
1170,0.504972
1171,0.504261
1172,0.487926
1173,0.50142
1174,0.512074
1175,0.516335
1176,0.492188
1177,0.50142
1178,0.490767
1179,0.488636
1180,0.493608
1181,0.485085
1182,0.519176
1183,0.512074
1184,0.521307
1185,0.5
1186,0.483665
1187,0.50071
1188,0.495739
1189,0.473011
1190,0.509943
1191,0.509943
1192,0.514205
1193,0.484375
1194,0.503551
1195,0.513494
1196,0.536222
1197,0.502131
1198,0.514915
1199,0.507812
1200,0.490767
1201,0.509943
1202,0.511364
1203,0.487926
1204,0.504972
1205,0.504261
1206,0.491477
1207,0.505682
1208,0.517756
1209,0.526278
1210,0.508523
1211,0.487216
1212,0.50071
1213,0.494318
1214,0.519886
1215,0.485085
1216,0.518466
1217,0.492898
1218,0.506392
1219,0.514205
1220,0.502841
1221,0.508523
1222,0.482955
1223,0.517045
1224,0.490057
1225,0.505682
1226,0.49858
1227,0.507812
1228,0.504261
1229,0.518466
1230,0.471591
1231,0.5
1232,0.5
1233,0.502841
1234,0.46875
1235,0.516335
1236,0.514915
1237,0.494318
1238,0.502841
1239,0.492898
1240,0.487216
1241,0.512784
1242,0.491477
1243,0.483665
1244,0.512784
1245,0.509943
1246,0.497869
1247,0.49929
1248,0.527699
1249,0.509233
1250,0.482244
1251,0.513494
1252,0.512784
1253,0.509233
1254,0.50071
1255,0.490767
1256,0.533381
1257,0.53054
1258,0.528409
1259,0.484375
1260,0.502131
1261,0.493608
1262,0.53125
1263,0.50071
1264,0.513494
1265,0.502841
1266,0.5
1267,0.525568
1268,0.513494
1269,0.516335
1270,0.475852
1271,0.50071
1272,0.490767
1273,0.506392
1274,0.515625
1275,0.506392
1276,0.514205
1277,0.480824
1278,0.505682
1279,0.507812
1280,0.483665
1281,0.508523
1282,0.507812
1283,0.491477
1284,0.490057
1285,0.509233
1286,0.483665
1287,0.503551
1288,0.511364
1289,0.50142
1290,0.519176
1291,0.519886
1292,0.510653
1293,0.497159
1294,0.49858
1295,0.503551
1296,0.519886
1297,0.520597
1298,0.50071
1299,0.511364
1300,0.50071
1301,0.508523
1302,0.510653
1303,0.504972
1304,0.513494
1305,0.487216
1306,0.503551
1307,0.508523
1308,0.506392
1309,0.502841
1310,0.509943
1311,0.493608
1312,0.511364
1313,0.511364
1314,0.508523
1315,0.520597
1316,0.522727
1317,0.517756
1318,0.519176
1319,0.497159
1320,0.528409
1321,0.480824
1322,0.509233
1323,0.503551
1324,0.504972
1325,0.522727
1326,0.514915
1327,0.512074
1328,0.480824
1329,0.473722
1330,0.492188
1331,0.509943
1332,0.49929
1333,0.502841
1334,0.509943
1335,0.502841
1336,0.5
1337,0.509233
1338,0.49929
1339,0.503551
1340,0.489347
1341,0.517045
1342,0.512074
1343,0.478693
1344,0.496449
1345,0.481534
1346,0.492188
1347,0.492188
1348,0.520597
1349,0.496449
1350,0.483665
1351,0.49858
1352,0.487926
1353,0.493608
1354,0.5
1355,0.502131
1356,0.485795
1357,0.518466
1358,0.50142
1359,0.505682
1360,0.520597
1361,0.492898
1362,0.505682
1363,0.489347
1364,0.49858
1365,0.522017
1366,0.512074
1367,0.511364
1368,0.497159
1369,0.5
1370,0.49858
1371,0.509233
1372,0.509943
1373,0.524148
1374,0.497159
1375,0.492898
1376,0.49929
1377,0.50071
1378,0.5
1379,0.49929
1380,0.50142
1381,0.521307
1382,0.497869
1383,0.516335
1384,0.512784
1385,0.489347
1386,0.509233
1387,0.502841
1388,0.523438
1389,0.513494
1390,0.522727
1391,0.521307
1392,0.521307
1393,0.508523
1394,0.514205
1395,0.497159
1396,0.50071
1397,0.515625
1398,0.507102
1399,0.512074
1400,0.516335
1401,0.495028
1402,0.485085
1403,0.495028
1404,0.492898
1405,0.490767
1406,0.508523
1407,0.478693
1408,0.494318
1409,0.502841
1410,0.502841
1411,0.50142
1412,0.525568
1413,0.485085
1414,0.522017
1415,0.52983
1416,0.50071
1417,0.487926
1418,0.495028
1419,0.50142
1420,0.523438
1421,0.504972
1422,0.520597
1423,0.491477
1424,0.50142
1425,0.486506
1426,0.514915
1427,0.509233
1428,0.494318
1429,0.490767
1430,0.524148
1431,0.514205
1432,0.496449
1433,0.497869
1434,0.515625
1435,0.506392
1436,0.494318
1437,0.511364
1438,0.516335
1439,0.492898
1440,0.515625
1441,0.511364
1442,0.522017
1443,0.511364
1444,0.477983
1445,0.487216
1446,0.508523
1447,0.492898
1448,0.505682
1449,0.485085
1450,0.472301
1451,0.512074
1452,0.496449
1453,0.513494
1454,0.517045
1455,0.502131
1456,0.508523
1457,0.504972
1458,0.515625
1459,0.517756
1460,0.480114
1461,0.473011
1462,0.506392
1463,0.49929
1464,0.50071
1465,0.502131
1466,0.517756
1467,0.522017
1468,0.508523
1469,0.50142
1470,0.495739
1471,0.515625
1472,0.475142
1473,0.5
1474,0.507812
1475,0.497159
1476,0.503551
1477,0.480114
1478,0.482955
1479,0.495739
1480,0.508523
1481,0.494318
1482,0.507812
1483,0.502841
1484,0.496449
1485,0.487216
1486,0.497869
1487,0.502841
1488,0.496449
1489,0.484375
1490,0.49858
1491,0.521307
1492,0.514205
1493,0.503551
1494,0.502131
1495,0.514205
1496,0.50071
1497,0.512784
1498,0.524148
1499,0.502841
1500,0.497869
1501,0.516335
1502,0.509943
1503,0.50142
1504,0.509943
1505,0.481534
1506,0.494318
1507,0.517756
1508,0.512784
1509,0.497159
1510,0.490057
1511,0.493608
1512,0.5
1513,0.513494
1514,0.514205
1515,0.509943
1516,0.507812
1517,0.518466
1518,0.513494
1519,0.490057
1520,0.491477
1521,0.497159
1522,0.496449
1523,0.505682
1524,0.50071
1525,0.505682
1526,0.512074
1527,0.514915
1528,0.487216
1529,0.509233
1530,0.487926
1531,0.503551
1532,0.480114
1533,0.502131
1534,0.497159
1535,0.477273
1536,0.490767
1537,0.53125
1538,0.486506
1539,0.483665
1540,0.489347
1541,0.496449
1542,0.512074
1543,0.5
1544,0.490767
1545,0.49858
1546,0.502131
1547,0.504261
1548,0.476562
1549,0.515625
1550,0.523438
1551,0.492898
1552,0.492188
1553,0.511364
1554,0.497159
1555,0.502841
1556,0.497159
1557,0.488636
1558,0.505682
1559,0.516335
1560,0.490767
1561,0.485795
1562,0.482244
1563,0.492898
1564,0.497159
1565,0.49858
1566,0.539773
1567,0.502131
1568,0.481534
1569,0.477273
1570,0.504972
1571,0.493608
1572,0.492188
1573,0.50142
1574,0.505682
1575,0.490767
1576,0.473722
1577,0.493608
1578,0.524148
1579,0.491477
1580,0.492188
1581,0.511364
1582,0.515625
1583,0.488636
1584,0.514205
1585,0.489347
1586,0.489347
1587,0.515625
1588,0.477983
1589,0.480114
1590,0.528409
1591,0.518466
1592,0.492188
1593,0.486506
1594,0.497869
1595,0.49929
1596,0.509943
1597,0.517756
1598,0.506392
1599,0.502131
1600,0.497869
1601,0.488636
1602,0.514915
1603,0.503551
1604,0.492188
1605,0.529119
1606,0.494318
1607,0.508523
1608,0.49858
1609,0.50071
1610,0.487216
1611,0.509943
1612,0.509943
1613,0.502131
1614,0.505682
1615,0.477273
1616,0.480824
1617,0.492898
1618,0.515625
1619,0.521307
1620,0.526278
1621,0.50071
1622,0.489347
1623,0.488636
1624,0.49858
1625,0.504261
1626,0.478693
1627,0.491477
1628,0.494318
1629,0.497159
1630,0.502131
1631,0.496449
1632,0.488636
1633,0.493608
1634,0.503551
1635,0.491477
1636,0.509943
1637,0.527699
1638,0.519176
1639,0.502841
1640,0.511364
1641,0.487216
1642,0.5
1643,0.49929
1644,0.506392
1645,0.506392
1646,0.508523
1647,0.475142
1648,0.512784
1649,0.5
1650,0.509943
1651,0.492898
1652,0.492898
1653,0.509943
1654,0.507102
1655,0.515625
1656,0.494318
1657,0.50142
1658,0.50142
1659,0.487926
1660,0.512074
1661,0.486506
1662,0.5
1663,0.497159
1664,0.518466
1665,0.495028
1666,0.520597
1667,0.503551
1668,0.505682
1669,0.484375
1670,0.494318
1671,0.511364
1672,0.496449
1673,0.514205
1674,0.487216
1675,0.490057
1676,0.516335
1677,0.481534
1678,0.509233
1679,0.46804
1680,0.511364
1681,0.517045
1682,0.505682
1683,0.521307
1684,0.497159
1685,0.497159
1686,0.514205
1687,0.481534
1688,0.493608
1689,0.510653
1690,0.497159
1691,0.5
1692,0.491477
1693,0.515625
1694,0.515625
1695,0.507102
1696,0.508523
1697,0.514205
1698,0.5
1699,0.520597
1700,0.494318
1701,0.480824
1702,0.504972
1703,0.491477
1704,0.492188
1705,0.49858
1706,0.497159
1707,0.495739
1708,0.482955
1709,0.473722
1710,0.518466
1711,0.495739
1712,0.503551
1713,0.513494
1714,0.507102
1715,0.517045
1716,0.509943
1717,0.5
1718,0.50142
1719,0.494318
1720,0.507102
1721,0.507102
1722,0.507102
1723,0.492898
1724,0.513494
1725,0.514915
1726,0.465199
1727,0.524858
1728,0.524858
1729,0.519176
1730,0.495028
1731,0.486506
1732,0.496449
1733,0.517045
1734,0.496449
1735,0.49858
1736,0.497159
1737,0.504972
1738,0.502131
1739,0.487926
1740,0.497869
1741,0.495028
1742,0.503551
1743,0.50142
1744,0.509233
1745,0.507102
1746,0.53054
1747,0.502131
1748,0.497159
1749,0.495739
1750,0.507102
1751,0.502131
1752,0.509943
1753,0.507812
1754,0.495739
1755,0.495739
1756,0.485795
1757,0.521307
1758,0.513494
1759,0.490057
1760,0.511364
1761,0.5
1762,0.489347
1763,0.5
1764,0.489347
1765,0.486506
1766,0.508523
1767,0.502131
1768,0.503551
1769,0.497159
1770,0.509943
1771,0.506392
1772,0.508523
1773,0.503551
1774,0.5
1775,0.504261
1776,0.519176
1777,0.491477
1778,0.496449
1779,0.537642
1780,0.495739
1781,0.5
1782,0.49858
1783,0.497159
1784,0.53054
1785,0.495028
1786,0.524148
1787,0.502841
1788,0.5
1789,0.485085
1790,0.513494
1791,0.490057
1792,0.494318
1793,0.503551
1794,0.497869
1795,0.488636
1796,0.474432
1797,0.478693
1798,0.5
1799,0.5
1800,0.504972
1801,0.492898
1802,0.503551
1803,0.490767
1804,0.513494
1805,0.522727
1806,0.520597
1807,0.486506
1808,0.527699
1809,0.487926
1810,0.506392
1811,0.508523
1812,0.497159
1813,0.497159
1814,0.502841
1815,0.526278
1816,0.492898
1817,0.508523
1818,0.485085
1819,0.497869
1820,0.512784
1821,0.495739
1822,0.495028
1823,0.516335
1824,0.514205
1825,0.526989
1826,0.488636
1827,0.490767
1828,0.522017
1829,0.502131
1830,0.508523
1831,0.519886
1832,0.514915
1833,0.508523
1834,0.515625
1835,0.502131
1836,0.483665
1837,0.502841
1838,0.509943
1839,0.494318
1840,0.526989
1841,0.497869
1842,0.505682
1843,0.514205
1844,0.515625
1845,0.496449
1846,0.485795
1847,0.491477
1848,0.5
1849,0.53125
1850,0.512784
1851,0.502841
1852,0.50071
1853,0.509233
1854,0.474432
1855,0.523438
1856,0.514915
1857,0.516335
1858,0.511364
1859,0.480114
1860,0.481534
1861,0.535511
1862,0.494318
1863,0.50142
1864,0.496449
1865,0.508523
1866,0.492898
1867,0.511364
1868,0.507102
1869,0.502131
1870,0.513494
1871,0.473722
1872,0.491477
1873,0.512784
1874,0.509943
1875,0.5
1876,0.504972
1877,0.461648
1878,0.49929
1879,0.482955
1880,0.513494
1881,0.512074
