0,0.168056,0.167361
1,0.168056,0.168056
2,0.167361,0.168056
3,0.168056,0.167361
4,0.166667,0.168056
5,0.168056,0.168056
6,0.168056,0.167361
7,0.166667,0.165972
8,0.167361,0.166667
9,0.166667,0.166667
10,0.167361,0.166667
11,0.166667,0.167361
12,0.168056,0.168056
13,0.166667,0.168056
14,0.168056,0.166667
15,0.168056,0.167361
16,0.168056,0.167361
17,0.168056,0.167361
18,0.168056,0.166667
19,0.166667,0.168056
20,0.167361,0.167361
21,0.168056,0.167361
22,0.168056,0.168056
23,0.167361,0.167361
24,0.168056,0.167361
25,0.167361,0.167361
26,0.167361,0.168056
27,0.166667,0.168056
28,0.166667,0.167361
29,0.168056,0.167361
30,0.165972,0.167361
31,0.168056,0.165278
32,0.167361,0.167361
33,0.168056,0.167361
34,0.168056,0.167361
35,0.166667,0.166667
36,0.167361,0.167361
37,0.166667,0.167361
38,0.168056,0.166667
39,0.168056,0.165972
40,0.167361,0.168056
41,0.165972,0.168056
42,0.168056,0.168056
43,0.167361,0.168056
44,0.167361,0.168056
45,0.167361,0.168056
46,0.167361,0.167361
47,0.166667,0.168056
48,0.168056,0.167361
49,0.166667,0.166667
50,0.167361,0.168056
51,0.168056,0.166667
52,0.165972,0.165972
53,0.167361,0.167361
54,0.167361,0.168056
55,0.165972,0.168056
56,0.166667,0.168056
57,0.167361,0.167361
58,0.168056,0.168056
59,0.168056,0.168056
60,0.168056,0.168056
61,0.165972,0.167361
62,0.167361,0.167361
63,0.167361,0.168056
64,0.166667,0.166667
65,0.166667,0.168056
66,0.167361,0.166667
67,0.168056,0.168056
68,0.166667,0.166667
69,0.168056,0.168056
70,0.168056,0.167361
71,0.167361,0.167361
72,0.168056,0.167361
73,0.166667,0.168056
74,0.167361,0.167361
75,0.167361,0.167361
76,0.167361,0.167361
77,0.165278,0.168056
78,0.168056,0.168056
79,0.166667,0.168056
80,0.168056,0.168056
81,0.168056,0.167361
82,0.168056,0.168056
83,0.168056,0.166667
84,0.165972,0.166667
85,0.167361,0.167361
86,0.167361,0.167361
87,0.168056,0.168056
88,0.166667,0.167361
89,0.168056,0.167361
90,0.168056,0.167361
91,0.165972,0.166667
92,0.168056,0.168056
93,0.168056,0.168056
94,0.166667,0.167361
95,0.166667,0.168056
96,0.167361,0.166667
97,0.166667,0.167361
98,0.168056,0.166667
99,0.168056,0.166667
100,0.167361,0.166667
101,0.167361,0.165972
102,0.168056,0.164583
103,0.167361,0.167361
104,0.167361,0.167361
105,0.167361,0.168056
106,0.168056,0.168056
107,0.167361,0.167361
108,0.166667,0.167361
109,0.167361,0.167361
110,0.168056,0.167361
111,0.167361,0.166667
112,0.167361,0.168056
113,0.168056,0.167361
114,0.167361,0.167361
115,0.166667,0.168056
116,0.167361,0.167361
117,0.168056,0.168056
118,0.167361,0.167361
119,0.167361,0.168056
120,0.168056,0.168056
121,0.168056,0.168056
122,0.167361,0.168056
123,0.168056,0.165972
124,0.166667,0.166667
125,0.168056,0.167361
126,0.167361,0.166667
127,0.166667,0.167361
128,0.168056,0.167361
129,0.168056,0.168056
130,0.166667,0.168056
131,0.168056,0.167361
132,0.168056,0.168056
133,0.168056,0.168056
134,0.167361,0.165972
135,0.167361,0.168056
136,0.165972,0.168056
137,0.167361,0.167361
138,0.167361,0.168056
139,0.167361,0.166667
140,0.167361,0.168056
141,0.167361,0.168056
142,0.167361,0.167361
143,0.168056,0.168056
144,0.167361,0.167361
145,0.166667,0.168056
146,0.167361,0.165278
147,0.166667,0.167361
148,0.168056,0.167361
149,0.167361,0.167361
150,0.165972,0.167361
151,0.168056,0.167361
152,0.168056,0.168056
153,0.167361,0.166667
154,0.166667,0.166667
155,0.167361,0.166667
156,0.166667,0.168056
157,0.167361,0.167361
158,0.167361,0.167361
159,0.167361,0.167361
160,0.166667,0.167361
161,0.167361,0.168056
162,0.165972,0.168056
163,0.167361,0.167361
164,0.166667,0.168056
165,0.166667,0.166667
166,0.168056,0.166667
167,0.167361,0.168056
168,0.168056,0.168056
169,0.165278,0.167361
170,0.168056,0.165972
171,0.167361,0.165278
172,0.168056,0.168056
173,0.168056,0.168056
174,0.168056,0.167361
175,0.167361,0.168056
176,0.167361,0.166667
177,0.167361,0.165972
178,0.166667,0.165972
179,0.168056,0.167361
180,0.168056,0.167361
181,0.168056,0.166667
182,0.166667,0.168056
183,0.167361,0.166667
184,0.168056,0.167361
185,0.168056,0.166667
186,0.166667,0.167361
187,0.166667,0.165972
188,0.168056,0.168056
189,0.168056,0.167361
190,0.166667,0.168056
191,0.168056,0.167361
192,0.168056,0.168056
193,0.167361,0.166667
194,0.166667,0.167361
195,0.168056,0.168056
196,0.165972,0.168056
197,0.168056,0.168056
198,0.168056,0.168056
199,0.167361,0.167361
200,0.164583,0.168056
201,0.167361,0.168056
202,0.167361,0.168056
203,0.167361,0.167361
204,0.166667,0.167361
205,0.167361,0.166667
206,0.167361,0.167361
207,0.165972,0.167361
208,0.165278,0.168056
209,0.167361,0.168056
210,0.167361,0.168056
211,0.168056,0.167361
212,0.166667,0.167361
213,0.168056,0.166667
214,0.168056,0.168056
215,0.168056,0.168056
216,0.167361,0.168056
217,0.168056,0.166667
218,0.167361,0.168056
219,0.165278,0.167361
220,0.168056,0.167361
221,0.168056,0.167361
222,0.168056,0.168056
223,0.166667,0.167361
224,0.167361,0.168056
225,0.168056,0.167361
226,0.166667,0.165278
227,0.166667,0.168056
228,0.168056,0.167361
229,0.167361,0.168056
230,0.168056,0.166667
231,0.166667,0.168056
232,0.167361,0.167361
233,0.166667,0.165278
234,0.168056,0.167361
235,0.167361,0.168056
236,0.168056,0.167361
237,0.167361,0.165972
238,0.168056,0.166667
239,0.167361,0.167361
240,0.166667,0.167361
241,0.165278,0.166667
242,0.168056,0.165972
243,0.167361,0.168056
244,0.167361,0.168056
245,0.166667,0.167361
246,0.167361,0.166667
247,0.167361,0.167361
248,0.167361,0.166667
249,0.167361,0.168056
250,0.165278,0.168056
251,0.168056,0.167361
252,0.166667,0.166667
253,0.168056,0.168056
254,0.167361,0.167361
255,0.165972,0.167361
256,0.168056,0.168056
257,0.167361,0.167361
258,0.167361,0.168056
259,0.166667,0.167361
260,0.167361,0.167361
261,0.168056,0.168056
262,0.168056,0.167361
263,0.166667,0.168056
264,0.168056,0.168056
265,0.167361,0.168056
266,0.168056,0.165972
267,0.167361,0.167361
268,0.168056,0.166667
269,0.167361,0.168056
270,0.168056,0.167361
271,0.168056,0.167361
272,0.167361,0.168056
273,0.167361,0.168056
274,0.167361,0.165278
275,0.167361,0.167361
276,0.167361,0.168056
277,0.167361,0.166667
278,0.165972,0.164583
279,0.168056,0.167361
280,0.168056,0.168056
281,0.168056,0.168056
282,0.167361,0.168056
283,0.168056,0.168056
284,0.166667,0.167361
285,0.167361,0.168056
286,0.167361,0.166667
287,0.167361,0.168056
288,0.167361,0.168056
289,0.168056,0.168056
290,0.165972,0.168056
291,0.168056,0.165972
292,0.168056,0.166667
293,0.168056,0.168056
294,0.167361,0.167361
295,0.167361,0.168056
296,0.168056,0.167361
297,0.168056,0.165972
298,0.166667,0.166667
299,0.167361,0.167361
300,0.165972,0.168056
301,0.168056,0.168056
302,0.168056,0.166667
303,0.167361,0.168056
304,0.166667,0.165972
305,0.168056,0.165972
306,0.166667,0.167361
307,0.167361,0.168056
308,0.166667,0.166667
309,0.165972,0.167361
310,0.168056,0.167361
311,0.168056,0.167361
312,0.168056,0.167361
313,0.167361,0.165972
314,0.168056,0.167361
315,0.167361,0.166667
316,0.168056,0.167361
317,0.166667,0.168056
318,0.168056,0.166667
319,0.168056,0.168056
320,0.168056,0.167361
321,0.168056,0.167361
322,0.165972,0.167361
323,0.167361,0.167361
324,0.167361,0.168056
325,0.167361,0.168056
326,0.168056,0.168056
327,0.167361,0.168056
328,0.166667,0.167361
329,0.167361,0.168056
330,0.167361,0.166667
331,0.165972,0.168056
332,0.167361,0.166667
333,0.165972,0.167361
334,0.167361,0.167361
335,0.167361,0.167361
336,0.166667,0.165972
337,0.167361,0.168056
338,0.168056,0.168056
339,0.168056,0.168056
340,0.168056,0.168056
341,0.168056,0.168056
342,0.168056,0.167361
343,0.168056,0.167361
344,0.167361,0.168056
345,0.168056,0.167361
346,0.167361,0.167361
347,0.167361,0.166667
348,0.168056,0.168056
349,0.167361,0.167361
350,0.166667,0.166667
351,0.166667,0.165972
352,0.167361,0.166667
353,0.165972,0.168056
354,0.166667,0.167361
355,0.167361,0.167361
356,0.167361,0.166667
357,0.168056,0.168056
358,0.168056,0.167361
359,0.168056,0.167361
360,0.168056,0.166667
361,0.168056,0.168056
362,0.167361,0.165972
363,0.167361,0.166667
364,0.166667,0.167361
365,0.166667,0.167361
366,0.168056,0.167361
367,0.168056,0.168056
368,0.167361,0.168056
369,0.167361,0.165972
370,0.167361,0.168056
371,0.166667,0.168056
372,0.167361,0.168056
373,0.165972,0.168056
374,0.167361,0.168056
375,0.167361,0.168056
376,0.168056,0.168056
377,0.167361,0.168056
378,0.167361,0.167361
379,0.167361,0.168056
380,0.167361,0.167361
381,0.167361,0.167361
382,0.165972,0.168056
383,0.167361,0.167361
384,0.166667,0.167361
385,0.165972,0.167361
386,0.166667,0.166667
387,0.166667,0.167361
388,0.168056,0.166667
389,0.166667,0.166667
390,0.168056,0.166667
391,0.168056,0.165972
392,0.167361,0.166667
393,0.166667,0.165972
394,0.166667,0.166667
395,0.168056,0.167361
396,0.167361,0.167361
397,0.165972,0.168056
398,0.167361,0.168056
399,0.168056,0.166667
400,0.167361,0.166667
401,0.167361,0.168056
402,0.167361,0.166667
403,0.168056,0.167361
404,0.168056,0.167361
405,0.166667,0.168056
406,0.166667,0.168056
407,0.167361,0.168056
408,0.165972,0.167361
409,0.166667,0.168056
410,0.166667,0.168056
411,0.166667,0.168056
412,0.168056,0.167361
413,0.167361,0.166667
414,0.166667,0.168056
415,0.167361,0.166667
416,0.166667,0.167361
417,0.166667,0.168056
418,0.167361,0.167361
