0,nan,nan,nan,nan
1,nan,nan,nan,nan
2,nan,nan,nan,nan
3,nan,nan,nan,nan
4,nan,nan,nan,nan
5,nan,nan,nan,nan
6,nan,nan,nan,nan
7,nan,nan,nan,nan
8,nan,nan,nan,nan
9,nan,nan,nan,nan
10,nan,nan,nan,nan
11,nan,nan,nan,nan
12,nan,nan,nan,nan
13,nan,nan,nan,nan
14,-18.1269,nan,nan,nan
15,nan,nan,nan,nan
16,nan,nan,nan,nan
17,nan,nan,nan,nan
18,nan,nan,nan,nan
19,nan,nan,nan,nan
20,nan,nan,nan,nan
21,nan,nan,nan,nan
22,nan,nan,nan,nan
23,nan,nan,-19.9031,nan
24,nan,nan,nan,nan
25,nan,nan,nan,nan
26,nan,nan,nan,nan
27,nan,nan,nan,nan
28,nan,nan,nan,nan
29,nan,nan,nan,nan
30,nan,nan,nan,nan
31,nan,nan,nan,nan
32,nan,nan,nan,nan
33,nan,nan,nan,nan
34,nan,nan,nan,nan
35,nan,nan,nan,nan
36,nan,nan,nan,nan
37,nan,nan,-14.3848,nan
38,nan,nan,nan,nan
39,nan,nan,nan,nan
40,nan,nan,nan,nan
41,nan,nan,nan,nan
42,nan,nan,nan,nan
43,nan,nan,nan,nan
44,nan,nan,nan,nan
45,nan,nan,nan,nan
46,nan,nan,nan,nan
47,nan,nan,nan,nan
48,nan,nan,nan,nan
49,nan,nan,nan,nan
50,nan,nan,nan,nan
51,nan,nan,nan,nan
52,nan,nan,nan,nan
53,nan,nan,nan,nan
54,nan,nan,nan,nan
55,-21.478,nan,nan,nan
56,nan,nan,nan,nan
57,-10.6039,nan,nan,nan
58,nan,nan,nan,nan
59,nan,nan,nan,nan
60,nan,nan,-18.8589,nan
61,nan,nan,-15.7091,nan
62,nan,nan,nan,nan
63,nan,nan,nan,nan
64,-12.5308,nan,nan,nan
65,-12.309,nan,nan,nan
66,nan,nan,nan,nan
67,nan,nan,nan,nan
68,nan,nan,nan,nan
69,nan,nan,nan,nan
70,nan,nan,nan,nan
71,nan,nan,nan,nan
72,nan,nan,nan,nan
73,nan,nan,-11.4431,nan
74,nan,nan,nan,nan
75,nan,nan,nan,nan
76,nan,nan,nan,nan
77,nan,nan,nan,nan
78,nan,nan,nan,nan
79,nan,nan,-20.4837,nan
80,nan,nan,nan,nan
81,nan,nan,nan,nan
82,nan,nan,nan,nan
83,nan,nan,nan,nan
84,24.3423,22.12,25.4197,18.3555
85,nan,nan,-19.8749,nan
86,nan,nan,-20.7711,nan
87,nan,nan,nan,nan
88,nan,nan,nan,nan
89,nan,nan,nan,nan
90,nan,nan,nan,nan
91,19.7244,22.7696,19.2571,22.8843
92,nan,nan,nan,nan
93,nan,nan,nan,nan
94,-13.2736,nan,nan,nan
95,nan,nan,nan,nan
96,-17.0571,nan,nan,nan
97,nan,nan,nan,nan
98,nan,nan,nan,nan
99,nan,nan,nan,nan
100,nan,nan,-11.1473,nan
101,nan,nan,nan,nan
102,nan,nan,-13.2106,nan
103,nan,nan,nan,nan
104,nan,nan,nan,nan
105,nan,nan,nan,nan
106,nan,nan,nan,nan
107,nan,nan,nan,nan
108,nan,nan,nan,nan
109,nan,nan,nan,nan
110,nan,nan,nan,nan
111,nan,nan,nan,nan
112,nan,nan,nan,nan
113,nan,nan,nan,nan
114,nan,nan,nan,nan
115,nan,nan,nan,nan
116,nan,nan,nan,nan
117,nan,nan,nan,nan
118,nan,nan,nan,nan
119,nan,nan,nan,nan
120,nan,nan,nan,nan
121,nan,nan,nan,nan
122,nan,nan,nan,nan
123,nan,nan,-16.4634,nan
124,nan,nan,nan,nan
125,nan,nan,-24.0581,nan
126,nan,nan,nan,nan
127,nan,nan,nan,nan
128,nan,nan,nan,nan
129,nan,nan,nan,nan
130,nan,nan,nan,nan
131,-23.7938,nan,nan,nan
132,nan,nan,nan,nan
133,-17.6757,nan,nan,nan
134,nan,nan,nan,nan
135,nan,nan,nan,nan
136,nan,nan,nan,nan
137,nan,nan,nan,nan
138,nan,nan,nan,nan
139,-9.57841,nan,nan,nan
140,-13.6652,nan,nan,nan
141,nan,nan,nan,nan
142,nan,nan,nan,nan
143,nan,nan,nan,nan
144,-18.8456,nan,nan,nan
145,nan,nan,nan,nan
146,nan,nan,nan,nan
147,nan,nan,nan,nan
148,nan,nan,nan,nan
149,nan,nan,nan,nan
150,nan,nan,nan,nan
151,nan,nan,nan,nan
152,nan,nan,nan,nan
153,nan,nan,nan,nan
154,-11.2515,nan,nan,nan
155,nan,nan,nan,nan
156,nan,nan,nan,nan
157,nan,nan,nan,nan
158,nan,nan,nan,nan
159,nan,nan,nan,nan
160,nan,nan,nan,nan
161,nan,nan,nan,nan
162,nan,nan,nan,nan
163,nan,nan,nan,nan
164,nan,nan,nan,nan
165,nan,nan,nan,nan
166,nan,nan,nan,nan
167,nan,nan,nan,nan
168,nan,nan,nan,nan
169,nan,nan,nan,nan
170,nan,nan,nan,nan
171,nan,nan,nan,nan
172,nan,nan,nan,nan
173,nan,nan,nan,nan
174,nan,nan,nan,nan
175,nan,nan,nan,nan
